id;fecha_echo;sexo;edad;estado_civil;modalidad_id;barrio_id;bien_id;color_id;lugar_id;grupo_bien_id;sede_receptora_id;arma_medio_id
DEFAULT;2017-12-04T18:00:00.000-05:00;Hombre;40;Divorciado(a);12;174;61;6;7;3;13;1
DEFAULT;2017-12-04T00:00:00.000-05:00;Hombre;53;Soltero(a);11;150;37;9;5;4;14;3
DEFAULT;2017-12-04T20:00:00.000-05:00;Mujer;46;Uni? marital de hecho;14;219;16;5;6;5;10;8
DEFAULT;2017-12-04T00:00:00.000-05:00;Hombre;53;Soltero(a);14;217;107;13;11;2;2;1
DEFAULT;2017-12-04T00:00:00.000-05:00;Hombre;53;Soltero(a);6;197;65;9;3;3;12;6
DEFAULT;2017-12-04T16:50:00.000-05:00;Hombre;20;Soltero(a);4;157;88;8;7;2;7;5
DEFAULT;2017-12-04T00:00:00.000-05:00;Hombre;53;Soltero(a);1;223;46;6;10;4;15;6
DEFAULT;2017-12-04T16:50:00.000-05:00;Hombre;20;Soltero(a);6;154;77;2;8;4;12;5
DEFAULT;2017-12-05T17:00:00.000-05:00;Mujer;28;Soltero(a);9;28;82;3;11;4;6;3
DEFAULT;2017-12-05T17:00:00.000-05:00;Mujer;28;Soltero(a);6;37;91;1;6;3;9;3
DEFAULT;2017-12-05T20:30:00.000-05:00;Mujer;48;Soltero(a);4;224;108;4;4;2;2;3
DEFAULT;2017-12-05T20:30:00.000-05:00;Mujer;48;Soltero(a);2;150;24;9;4;5;9;3
DEFAULT;2017-12-05T20:30:00.000-05:00;Mujer;48;Soltero(a);8;225;5;9;8;3;7;1
DEFAULT;2017-12-05T20:30:00.000-05:00;Mujer;48;Soltero(a);9;94;97;2;8;4;2;5
DEFAULT;2017-12-05T20:30:00.000-05:00;Mujer;48;Soltero(a);8;153;5;4;5;5;10;5
DEFAULT;2017-12-05T20:30:00.000-05:00;Mujer;48;Soltero(a);10;177;49;1;10;1;7;8
DEFAULT;2017-12-05T20:30:00.000-05:00;Mujer;48;Soltero(a);3;114;44;8;12;3;10;2
DEFAULT;2017-12-05T20:30:00.000-05:00;Mujer;48;Soltero(a);8;193;101;10;2;3;5;2
DEFAULT;2017-12-05T19:00:00.000-05:00;Mujer;43;Casado(a);7;113;21;10;6;2;1;6
DEFAULT;2017-12-05T19:00:00.000-05:00;Mujer;43;Casado(a);5;241;34;2;1;3;16;2
DEFAULT;2017-12-05T04:00:00.000-05:00;Mujer;35;Soltero(a);8;107;113;5;11;5;12;1
DEFAULT;2017-12-05T16:00:00.000-05:00;Mujer;40;Divorciado(a);13;104;24;1;5;1;4;5
DEFAULT;2017-12-06T10:30:00.000-05:00;Mujer;23;Uni? marital de hecho;13;49;24;2;3;3;1;8
DEFAULT;2017-12-06T17:30:00.000-05:00;Hombre;18;Soltero(a);2;212;109;8;2;3;7;7
DEFAULT;2008-01-01T06:00:00.000-05:00;Hombre;36;Soltero(a);1;149;33;5;12;2;12;2
DEFAULT;2008-01-01T06:00:00.000-05:00;Hombre;36;Soltero(a);11;219;76;13;4;4;16;7
DEFAULT;2008-01-01T06:00:00.000-05:00;Hombre;36;Soltero(a);13;100;95;4;7;1;16;7
DEFAULT;2008-01-01T06:00:00.000-05:00;Hombre;36;Soltero(a);2;128;52;2;3;1;13;2
DEFAULT;2008-01-01T06:00:00.000-05:00;Hombre;36;Soltero(a);3;144;35;12;4;1;15;5
DEFAULT;2008-01-01T06:00:00.000-05:00;Hombre;36;Soltero(a);10;136;15;4;7;5;4;6
DEFAULT;2008-01-01T06:00:00.000-05:00;Hombre;36;Soltero(a);1;213;5;9;8;5;3;7
DEFAULT;2008-01-01T06:00:00.000-05:00;Hombre;36;Soltero(a);1;151;109;12;3;3;14;4
DEFAULT;2008-01-01T06:00:00.000-05:00;Hombre;36;Soltero(a);5;15;57;10;8;5;16;8
DEFAULT;2008-01-01T06:00:00.000-05:00;Hombre;36;Soltero(a);5;245;93;13;10;4;15;8
DEFAULT;2008-01-05T22:00:00.000-05:00;Hombre;51;Casado(a);7;193;9;11;6;3;5;7
DEFAULT;2008-01-05T22:00:00.000-05:00;Hombre;51;Casado(a);2;32;39;9;2;2;15;2
DEFAULT;2008-01-06T15:30:00.000-05:00;Mujer;50;Casado(a);10;39;30;3;11;2;9;2
DEFAULT;2008-01-06T15:30:00.000-05:00;Mujer;50;Casado(a);1;159;94;9;6;4;14;4
DEFAULT;2008-01-08T11:30:00.000-05:00;Mujer;45;Casado(a);1;15;70;3;12;2;6;3
DEFAULT;2008-01-08T11:30:00.000-05:00;Mujer;45;Casado(a);3;150;87;13;8;5;2;8
DEFAULT;2008-01-08T11:30:00.000-05:00;Mujer;45;Casado(a);5;131;42;11;2;2;16;7
DEFAULT;2008-01-08T22:45:00.000-05:00;Hombre;38;Soltero(a);10;242;41;12;12;2;4;4
DEFAULT;2008-01-08T11:30:00.000-05:00;Mujer;45;Casado(a);12;23;51;2;11;3;13;4
DEFAULT;2008-01-08T22:45:00.000-05:00;Hombre;38;Soltero(a);6;88;52;13;3;3;1;6
DEFAULT;2008-01-08T11:30:00.000-05:00;Mujer;45;Casado(a);10;78;83;4;2;1;14;1
DEFAULT;2008-01-08T11:30:00.000-05:00;Mujer;45;Casado(a);10;178;55;10;2;5;16;8
DEFAULT;2008-01-08T11:30:00.000-05:00;Mujer;45;Casado(a);10;150;26;7;9;4;2;8
DEFAULT;2008-01-08T11:30:00.000-05:00;Mujer;45;Casado(a);13;124;89;6;1;5;15;5
DEFAULT;2008-01-08T22:45:00.000-05:00;Hombre;38;Soltero(a);5;32;45;5;2;5;15;5
DEFAULT;2008-01-08T22:45:00.000-05:00;Hombre;38;Soltero(a);7;162;4;5;1;2;11;1
DEFAULT;2008-01-09T18:00:00.000-05:00;Mujer;58;Divorciado(a);2;112;118;6;7;3;16;8
DEFAULT;2008-01-09T18:00:00.000-05:00;Mujer;58;Divorciado(a);14;109;37;5;7;4;11;8
DEFAULT;2008-01-14T06:00:00.000-05:00;Hombre;42;Casado(a);14;201;50;13;7;1;12;5
DEFAULT;2008-01-14T06:00:00.000-05:00;Hombre;42;Casado(a);13;224;1;4;1;3;12;8
DEFAULT;2008-01-15T10:45:00.000-05:00;Mujer;29;Soltero(a);9;106;27;5;1;1;15;7
DEFAULT;2008-01-15T10:45:00.000-05:00;Mujer;29;Soltero(a);11;94;2;6;5;5;7;7
DEFAULT;2008-01-15T18:00:00.000-05:00;Mujer;47;Casado(a);4;49;80;2;5;5;1;2
DEFAULT;2008-01-15T18:00:00.000-05:00;Mujer;47;Casado(a);4;217;20;6;12;1;6;6
DEFAULT;2008-01-15T10:45:00.000-05:00;Mujer;29;Soltero(a);12;69;63;5;5;4;2;1
DEFAULT;2008-01-15T10:45:00.000-05:00;Mujer;29;Soltero(a);5;228;35;1;6;3;16;2
DEFAULT;2008-01-17T04:00:00.000-05:00;Mujer;52;Casado(a);11;123;73;6;5;3;5;8
DEFAULT;2008-01-17T04:00:00.000-05:00;Mujer;52;Casado(a);10;197;54;1;3;1;5;4
DEFAULT;2008-01-17T04:00:00.000-05:00;Mujer;52;Casado(a);4;9;64;6;2;1;6;5
DEFAULT;2008-01-17T04:00:00.000-05:00;Mujer;52;Casado(a);11;55;56;5;12;2;2;7
DEFAULT;2008-01-17T04:00:00.000-05:00;Mujer;52;Casado(a);1;131;23;5;4;2;12;2
DEFAULT;2008-01-17T04:00:00.000-05:00;Mujer;52;Casado(a);3;52;77;4;5;5;5;1
DEFAULT;2008-01-28T19:30:00.000-05:00;Mujer;28;Soltero(a);9;84;36;1;2;3;1;5
DEFAULT;2008-01-28T19:30:00.000-05:00;Mujer;28;Soltero(a);12;51;115;12;6;2;5;7
DEFAULT;2008-02-01T13:30:00.000-05:00;Mujer;61;Viudo(a);14;237;47;4;1;4;7;3
DEFAULT;2008-02-01T17:40:00.000-05:00;Mujer;27;Casado(a);6;221;73;3;5;3;14;5
DEFAULT;2008-02-01T13:30:00.000-05:00;Mujer;61;Viudo(a);13;23;93;1;9;5;2;7
DEFAULT;2008-02-01T17:40:00.000-05:00;Mujer;27;Casado(a);8;16;81;8;11;1;4;3
DEFAULT;2008-02-03T16:30:00.000-05:00;Mujer;25;Uni? marital de hecho;10;181;83;5;2;3;14;7
DEFAULT;2008-02-03T16:30:00.000-05:00;Mujer;25;Uni? marital de hecho;5;76;49;2;10;3;7;6
DEFAULT;2008-02-07T16:30:00.000-05:00;Hombre;32;Casado(a);12;110;89;5;11;1;11;1
DEFAULT;2008-02-07T16:30:00.000-05:00;Hombre;32;Casado(a);3;216;98;8;11;3;1;7
DEFAULT;2008-02-08T22:00:00.000-05:00;Hombre;33;Soltero(a);6;11;5;2;7;4;2;6
DEFAULT;2008-02-08T00:30:00.000-05:00;Hombre;28;Soltero(a);13;10;63;4;7;4;4;1
DEFAULT;2008-02-08T08:00:00.000-05:00;Hombre;65;Casado(a);4;71;21;9;2;3;14;8
DEFAULT;2008-02-08T22:00:00.000-05:00;Hombre;33;Soltero(a);7;77;99;10;6;5;12;3
DEFAULT;2008-02-08T22:00:00.000-05:00;Hombre;33;Soltero(a);4;245;84;11;4;5;4;8
DEFAULT;2008-02-08T22:00:00.000-05:00;Hombre;33;Soltero(a);9;137;112;12;11;5;9;7
DEFAULT;2008-02-08T00:30:00.000-05:00;Hombre;28;Soltero(a);14;40;43;7;5;1;6;1
DEFAULT;2008-02-08T08:00:00.000-05:00;Hombre;65;Casado(a);8;66;54;10;7;1;6;4
DEFAULT;2008-02-11T16:00:00.000-05:00;Hombre;50;Soltero(a);11;2;100;13;11;4;16;5
DEFAULT;2008-02-11T16:00:00.000-05:00;Hombre;50;Soltero(a);2;42;79;6;6;2;1;6
DEFAULT;2008-02-13T13:00:00.000-05:00;Hombre;44;Soltero(a);13;151;40;8;11;5;1;4
DEFAULT;2008-02-13T13:00:00.000-05:00;Hombre;44;Soltero(a);11;123;28;9;2;5;14;5
DEFAULT;2008-02-13T13:00:00.000-05:00;Hombre;44;Soltero(a);3;237;74;9;10;1;10;7
DEFAULT;2008-02-13T13:00:00.000-05:00;Hombre;44;Soltero(a);8;23;38;11;10;4;8;4
DEFAULT;2008-02-15T14:00:00.000-05:00;Mujer;24;Soltero(a);14;209;19;12;8;5;8;2
DEFAULT;2008-02-15T14:00:00.000-05:00;Mujer;24;Soltero(a);4;64;81;6;2;2;5;4
DEFAULT;2008-02-15T14:00:00.000-05:00;Mujer;24;Soltero(a);1;82;96;11;7;5;3;4
DEFAULT;2008-02-15T14:00:00.000-05:00;Mujer;24;Soltero(a);14;201;47;11;3;2;13;8
DEFAULT;2008-02-15T14:00:00.000-05:00;Mujer;24;Soltero(a);7;67;91;9;11;4;1;8
DEFAULT;2008-02-15T14:00:00.000-05:00;Mujer;24;Soltero(a);2;6;5;11;5;4;16;2
DEFAULT;2008-02-17T19:25:00.000-05:00;Mujer;39;Soltero(a);1;121;81;9;5;5;6;7
DEFAULT;2008-02-17T20:35:00.000-05:00;Hombre;21;Soltero(a);8;196;53;3;12;5;7;1
DEFAULT;2008-02-17T20:35:00.000-05:00;Hombre;21;Soltero(a);13;103;108;12;9;5;10;4
DEFAULT;2008-02-17T19:25:00.000-05:00;Mujer;39;Soltero(a);5;157;52;5;11;5;4;2
DEFAULT;2008-02-18T11:00:00.000-05:00;Mujer;35;Soltero(a);5;89;68;5;5;5;2;8
DEFAULT;2008-02-18T11:00:00.000-05:00;Mujer;35;Soltero(a);8;101;53;9;5;5;13;8
DEFAULT;2008-02-19T09:00:00.000-05:00;Hombre;59;Soltero(a);4;66;8;2;11;3;5;2
DEFAULT;2008-02-19T09:00:00.000-05:00;Hombre;59;Soltero(a);9;7;86;5;11;3;2;6
DEFAULT;2008-02-23T17:00:00.000-05:00;Mujer;41;Casado(a);4;238;60;6;8;4;11;5
DEFAULT;2008-02-23T17:00:00.000-05:00;Mujer;41;Casado(a);3;156;86;7;3;5;6;1
DEFAULT;2008-02-23T17:00:00.000-05:00;Mujer;41;Casado(a);11;80;18;10;8;4;1;3
DEFAULT;2008-02-23T17:00:00.000-05:00;Mujer;41;Casado(a);2;192;101;1;11;3;10;4
DEFAULT;2008-02-28T11:30:00.000-05:00;Mujer;38;Casado(a);3;222;120;2;4;2;14;4
DEFAULT;2008-02-28T11:30:00.000-05:00;Mujer;38;Casado(a);9;67;43;12;5;3;9;4
DEFAULT;2008-03-02T13:20:00.000-05:00;Hombre;66;Casado(a);10;220;114;11;1;2;15;5
DEFAULT;2008-03-02T13:20:00.000-05:00;Hombre;66;Casado(a);14;197;64;8;11;3;8;6
DEFAULT;2008-03-02T13:20:00.000-05:00;Hombre;66;Casado(a);10;31;93;1;10;4;7;1
DEFAULT;2008-03-02T20:00:00.000-05:00;Hombre;39;Casado(a);2;52;48;5;12;2;13;8
DEFAULT;2008-03-02T13:20:00.000-05:00;Hombre;66;Casado(a);13;193;20;1;8;2;15;5
DEFAULT;2008-03-02T13:20:00.000-05:00;Hombre;66;Casado(a);9;19;44;1;7;3;1;2
DEFAULT;2008-03-02T13:20:00.000-05:00;Hombre;66;Casado(a);4;31;14;1;12;2;4;8
DEFAULT;2008-03-02T20:00:00.000-05:00;Hombre;39;Casado(a);5;70;10;3;7;2;9;3
DEFAULT;2008-03-03T10:00:00.000-05:00;Mujer;75;Soltero(a);1;15;41;3;11;1;3;2
DEFAULT;2008-03-03T10:00:00.000-05:00;Mujer;75;Soltero(a);1;197;30;6;4;4;9;8
DEFAULT;2008-03-04T09:00:00.000-05:00;Hombre;52;Divorciado(a);8;70;93;10;8;1;2;6
DEFAULT;2008-03-04T09:00:00.000-05:00;Hombre;52;Divorciado(a);1;51;47;5;11;4;16;7
DEFAULT;2008-03-06T13:00:00.000-05:00;Mujer;40;Casado(a);3;199;49;5;10;2;1;4
DEFAULT;2008-03-06T13:00:00.000-05:00;Mujer;40;Casado(a);9;24;75;8;6;4;12;6
DEFAULT;2008-03-07T01:00:00.000-05:00;Mujer;32;Uni? marital de hecho;6;150;117;2;10;4;2;1
DEFAULT;2008-03-07T01:00:00.000-05:00;Mujer;32;Uni? marital de hecho;6;14;120;11;8;2;1;7
DEFAULT;2008-03-09T21:30:00.000-05:00;Mujer;51;Soltero(a);9;89;101;7;10;2;9;6
DEFAULT;2008-03-09T21:30:00.000-05:00;Mujer;51;Soltero(a);7;137;94;13;3;1;2;3
DEFAULT;2008-03-11T23:00:00.000-05:00;Mujer;48;Casado(a);10;239;4;12;10;2;4;4
DEFAULT;2008-03-11T21:00:00.000-05:00;Hombre;38;Soltero(a);13;237;45;8;2;3;10;8
DEFAULT;2008-03-11T23:00:00.000-05:00;Mujer;48;Casado(a);9;158;2;3;2;4;10;5
DEFAULT;2008-03-11T21:00:00.000-05:00;Hombre;38;Soltero(a);8;193;54;8;12;1;3;5
DEFAULT;2008-03-12T18:00:00.000-05:00;Mujer;41;Soltero(a);13;90;44;8;9;5;12;4
DEFAULT;2008-03-12T18:00:00.000-05:00;Mujer;41;Soltero(a);8;223;12;8;1;1;16;3
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);5;13;60;5;2;1;9;5
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);3;23;96;12;5;2;8;5
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);3;236;34;7;4;3;16;3
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);2;129;30;1;1;5;6;7
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);5;130;92;8;5;3;1;4
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);11;223;61;2;6;1;11;5
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);10;196;91;3;8;1;12;7
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);13;121;47;5;2;3;12;6
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);8;177;117;2;11;3;8;2
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);11;76;121;12;12;4;11;4
DEFAULT;2008-03-15T09:00:00.000-05:00;Mujer;27;Soltero(a);3;121;5;8;10;5;9;3
DEFAULT;2008-03-15T09:00:00.000-05:00;Mujer;27;Soltero(a);12;27;57;1;2;5;9;1
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);10;61;104;5;11;5;2;7
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);14;7;60;9;4;3;15;7
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);11;84;24;11;11;4;6;7
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);5;133;3;1;2;5;14;8
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);12;61;119;2;8;5;13;6
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);10;192;92;9;6;5;5;2
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);2;120;120;5;11;3;10;7
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);2;21;16;9;8;3;4;8
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);4;111;70;5;6;5;16;5
DEFAULT;2008-03-15T13:00:00.000-05:00;Hombre;39;Casado(a);11;140;13;10;11;1;2;6
DEFAULT;2008-03-15T09:00:00.000-05:00;Mujer;27;Soltero(a);3;34;68;11;2;5;6;6
DEFAULT;2008-03-15T09:00:00.000-05:00;Mujer;27;Soltero(a);3;60;63;9;1;5;13;5
DEFAULT;2008-03-16T20:00:00.000-05:00;Hombre;51;Casado(a);7;228;10;3;6;4;1;2
DEFAULT;2008-03-16T20:00:00.000-05:00;Hombre;51;Casado(a);7;239;89;13;7;3;1;2
DEFAULT;2008-03-16T20:00:00.000-05:00;Hombre;51;Casado(a);4;105;114;12;12;2;16;4
DEFAULT;2008-03-16T20:00:00.000-05:00;Hombre;51;Casado(a);4;117;28;6;8;1;10;3
DEFAULT;2008-03-16T20:00:00.000-05:00;Hombre;51;Casado(a);10;208;67;4;12;3;9;3
DEFAULT;2008-03-16T20:00:00.000-05:00;Hombre;51;Casado(a);12;170;110;3;1;3;3;7
DEFAULT;2008-03-16T20:00:00.000-05:00;Hombre;51;Casado(a);13;5;62;12;6;2;15;8
DEFAULT;2008-03-16T20:00:00.000-05:00;Hombre;51;Casado(a);1;97;44;12;5;4;4;5
DEFAULT;2008-03-18T17:00:00.000-05:00;Mujer;46;Soltero(a);13;104;53;4;3;4;8;5
DEFAULT;2008-03-18T17:00:00.000-05:00;Mujer;46;Soltero(a);5;155;19;8;6;5;1;1
DEFAULT;2008-03-20T10:30:00.000-05:00;Mujer;41;Uni? marital de hecho;10;84;102;8;3;5;1;3
DEFAULT;2008-03-20T10:30:00.000-05:00;Mujer;41;Uni? marital de hecho;2;96;11;12;9;3;2;6
DEFAULT;2008-03-22T13:40:00.000-05:00;Hombre;38;Soltero(a);12;100;56;1;12;2;3;4
DEFAULT;2008-03-22T23:00:00.000-05:00;Hombre;40;Soltero(a);14;246;59;8;11;4;14;6
DEFAULT;2008-03-22T13:40:00.000-05:00;Hombre;38;Soltero(a);6;107;16;3;11;3;4;4
DEFAULT;2008-03-22T23:00:00.000-05:00;Hombre;40;Soltero(a);10;101;94;9;5;3;7;8
DEFAULT;2008-03-23T22:00:00.000-05:00;Hombre;34;Casado(a);11;207;58;7;9;3;5;6
DEFAULT;2008-03-23T22:00:00.000-05:00;Hombre;34;Casado(a);10;66;54;12;8;2;16;2
DEFAULT;2008-03-23T22:00:00.000-05:00;Hombre;34;Casado(a);10;101;92;6;7;3;9;5
DEFAULT;2008-03-23T22:00:00.000-05:00;Hombre;34;Casado(a);7;127;15;3;8;5;7;7
DEFAULT;2008-03-23T22:00:00.000-05:00;Hombre;34;Casado(a);13;236;90;4;8;1;3;4
DEFAULT;2008-03-23T22:00:00.000-05:00;Hombre;34;Casado(a);11;48;17;7;4;5;10;5
DEFAULT;2008-03-23T22:00:00.000-05:00;Hombre;34;Casado(a);7;180;50;6;4;2;1;5
DEFAULT;2008-03-23T22:00:00.000-05:00;Hombre;34;Casado(a);5;3;20;2;9;3;2;7
DEFAULT;2008-03-25T17:30:00.000-05:00;Hombre;28;Soltero(a);7;172;34;3;6;3;15;3
DEFAULT;2008-03-25T17:30:00.000-05:00;Hombre;28;Soltero(a);12;189;49;11;12;4;5;5
DEFAULT;2008-03-26T22:00:00.000-05:00;Hombre;30;Soltero(a);10;104;118;4;12;5;3;6
DEFAULT;2008-03-26T22:00:00.000-05:00;Hombre;30;Soltero(a);8;74;50;1;9;4;10;4
DEFAULT;2008-04-01T16:00:00.000-05:00;Mujer;69;Casado(a);13;158;19;11;5;5;9;2
DEFAULT;2008-04-01T16:00:00.000-05:00;Mujer;69;Casado(a);6;17;12;9;11;1;11;8
DEFAULT;2008-04-03T09:20:00.000-05:00;Hombre;32;Uni? marital de hecho;2;222;108;1;3;1;12;3
DEFAULT;2008-04-03T09:20:00.000-05:00;Hombre;32;Uni? marital de hecho;13;84;105;12;6;2;16;7
DEFAULT;2008-04-04T22:00:00.000-05:00;Hombre;48;Soltero(a);8;46;22;3;3;5;16;2
DEFAULT;2008-04-04T22:00:00.000-05:00;Hombre;48;Soltero(a);8;85;97;13;12;4;4;1
DEFAULT;2008-04-04T22:00:00.000-05:00;Hombre;48;Soltero(a);14;189;91;1;5;5;6;1
DEFAULT;2008-04-04T22:00:00.000-05:00;Hombre;48;Soltero(a);9;110;72;10;3;4;13;1
DEFAULT;2008-04-04T23:30:00.000-05:00;Sin dato;-1;Uni? marital de hecho;3;114;80;5;2;2;1;2
DEFAULT;2008-04-04T22:00:00.000-05:00;Hombre;48;Soltero(a);8;71;14;7;11;2;16;6
DEFAULT;2008-04-04T22:00:00.000-05:00;Hombre;48;Soltero(a);12;173;93;3;8;1;1;4
DEFAULT;2008-04-04T22:00:00.000-05:00;Hombre;48;Soltero(a);7;243;10;9;2;5;11;5
DEFAULT;2008-04-04T22:00:00.000-05:00;Hombre;48;Soltero(a);2;184;61;8;9;2;4;5
DEFAULT;2008-04-04T23:30:00.000-05:00;Sin dato;-1;Uni? marital de hecho;7;178;112;8;12;3;10;8
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);8;26;12;6;3;4;5;6
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);11;64;109;6;11;2;15;8
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);3;126;77;5;4;2;2;8
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);2;25;4;6;2;1;8;1
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);2;130;16;7;4;3;7;6
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);10;214;22;7;2;3;5;6
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);12;67;20;4;2;1;8;3
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);12;121;85;12;12;1;7;1
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);10;84;48;11;4;2;1;3
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);8;5;92;8;5;4;13;3
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);14;124;35;5;8;3;8;5
DEFAULT;2008-04-06T15:00:00.000-05:00;Hombre;53;Casado(a);4;211;93;7;3;1;16;4
DEFAULT;2008-04-07T09:00:00.000-05:00;Mujer;45;Casado(a);8;128;76;2;11;3;1;4
DEFAULT;2008-04-07T12:00:00.000-05:00;Mujer;45;Soltero(a);6;49;102;13;6;5;2;3
DEFAULT;2008-04-07T09:00:00.000-05:00;Mujer;45;Casado(a);5;179;118;7;1;3;2;7
DEFAULT;2008-04-07T12:00:00.000-05:00;Mujer;45;Soltero(a);3;220;120;7;7;1;2;2
DEFAULT;2008-04-09T09:00:00.000-05:00;Mujer;32;Uni? marital de hecho;14;156;8;2;1;1;13;5
DEFAULT;2008-04-09T11:30:00.000-05:00;Mujer;74;Casado(a);12;2;30;4;4;5;6;8
DEFAULT;2008-04-09T15:00:00.000-05:00;Hombre;39;Uni? marital de hecho;9;114;88;13;9;4;10;3
DEFAULT;2008-04-09T11:30:00.000-05:00;Mujer;74;Casado(a);7;81;103;8;3;5;14;6
DEFAULT;2008-04-09T09:00:00.000-05:00;Mujer;32;Uni? marital de hecho;7;72;60;1;4;1;7;6
DEFAULT;2008-04-09T15:00:00.000-05:00;Hombre;39;Uni? marital de hecho;13;231;95;6;10;1;6;2
DEFAULT;2008-04-10T09:00:00.000-05:00;Mujer;42;Uni? marital de hecho;6;125;116;12;7;5;15;5
DEFAULT;2008-04-10T00:45:00.000-05:00;Hombre;56;Soltero(a);8;37;63;7;10;3;13;5
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);9;143;115;5;7;3;6;1
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);5;43;27;8;12;3;4;8
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);9;62;34;9;11;1;6;6
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);3;65;65;7;10;1;13;5
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);3;228;37;12;2;1;8;1
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);2;23;84;8;2;2;10;7
DEFAULT;2008-04-10T00:45:00.000-05:00;Hombre;56;Soltero(a);9;75;48;1;4;5;12;3
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);7;8;117;5;7;5;11;6
DEFAULT;2008-04-10T09:00:00.000-05:00;Mujer;42;Uni? marital de hecho;6;50;39;2;7;2;13;2
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);14;128;45;13;6;3;12;2
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);1;45;32;13;12;5;16;1
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);1;106;93;8;3;5;11;1
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);2;162;94;11;11;1;4;1
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);12;42;117;9;1;5;11;7
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);14;233;112;3;11;5;1;7
DEFAULT;2008-04-10T08:50:00.000-05:00;Mujer;53;Casado(a);1;68;17;12;12;1;3;2
DEFAULT;2008-04-10T00:45:00.000-05:00;Hombre;56;Soltero(a);5;13;105;7;6;1;8;8
DEFAULT;2008-04-10T00:45:00.000-05:00;Hombre;56;Soltero(a);3;11;105;12;5;3;12;8
DEFAULT;2008-04-12T16:30:00.000-05:00;Mujer;18;Soltero(a);4;205;15;12;10;5;13;4
DEFAULT;2008-04-12T16:30:00.000-05:00;Mujer;18;Soltero(a);11;163;75;1;1;4;3;6
DEFAULT;2008-04-13T01:00:00.000-05:00;Hombre;48;Casado(a);14;62;82;8;3;5;12;3
DEFAULT;2008-04-13T01:00:00.000-05:00;Hombre;48;Casado(a);9;91;82;6;7;2;2;8
DEFAULT;2008-04-13T01:00:00.000-05:00;Hombre;48;Casado(a);7;126;80;5;7;5;6;6
DEFAULT;2008-04-13T01:00:00.000-05:00;Hombre;48;Casado(a);4;169;67;10;12;4;1;4
DEFAULT;2008-04-15T15:00:00.000-05:00;Hombre;51;Divorciado(a);6;147;49;5;4;3;7;1
